type,role,sendMsgFile,Send,Recv,HandshakeCPUTime,CommCPUTime
continuity,client,resources/plain.500KB.txt,512000,523744,239423481,131962993
continuity,server,resources/plain.500KB.txt,523744,512000,239512021,138770590
continuity,client,resources/plain.500KB.txt,512000,523744,239001060,150710841
continuity,server,resources/plain.500KB.txt,523744,512000,252581524,118232279
continuity,client,resources/plain.500KB.txt,512000,523744,252139264,127601518
continuity,server,resources/plain.500KB.txt,523744,512000,326059068,135281726
continuity,client,resources/plain.500KB.txt,512000,523744,325642168,143526754
continuity,server,resources/plain.500KB.txt,523744,512000,252796094,128651989
continuity,client,resources/plain.500KB.txt,512000,523744,252540714,136875078
continuity,server,resources/plain.500KB.txt,523744,512000,257107189,132209783
continuity,client,resources/plain.500KB.txt,512000,523744,257114999,143089364
continuity,server,resources/plain.500KB.txt,523744,512000,329244691,129504450
continuity,client,resources/plain.500KB.txt,512000,523744,328784071,139639101
continuity,server,resources/plain.500KB.txt,523744,512000,206233507,126624368
continuity,client,resources/plain.500KB.txt,512000,523744,205964097,135736247
continuity,server,resources/plain.500KB.txt,523744,512000,262724494,118749159
continuity,client,resources/plain.500KB.txt,512000,523744,262496194,126849848
continuity,server,resources/plain.500KB.txt,523744,512000,299428482,128936739
continuity,client,resources/plain.500KB.txt,512000,523744,299149281,139908550
continuity,server,resources/plain.500KB.txt,523744,512000,259384851,124997726
continuity,client,resources/plain.500KB.txt,512000,523744,259164040,132903424
continuity,server,resources/plain.500KB.txt,523744,512000,241123103,127501958
continuity,client,resources/plain.500KB.txt,512000,523744,240850233,137361218
continuity,server,resources/plain.500KB.txt,523744,512000,279130981,131277832
continuity,client,resources/plain.500KB.txt,512000,523744,278812101,140108061
continuity,server,resources/plain.500KB.txt,523744,512000,216386688,135639797
continuity,client,resources/plain.500KB.txt,512000,523744,216128608,143885074
continuity,server,resources/plain.500KB.txt,523744,512000,309155630,129866971
continuity,client,resources/plain.500KB.txt,512000,523744,308808950,140290862
continuity,server,resources/plain.500KB.txt,523744,512000,394224747,132618153
continuity,client,resources/plain.500KB.txt,512000,523744,393639886,144713256
continuity,server,resources/plain.500KB.txt,523744,512000,235296817,112703583
continuity,client,resources/plain.500KB.txt,512000,523744,235031397,121060492
continuity,server,resources/plain.500KB.txt,523744,512000,242979574,147421739
continuity,client,resources/plain.500KB.txt,512000,523744,242696764,156201567
continuity,server,resources/plain.500KB.txt,523744,512000,238552740,114269865
continuity,client,resources/plain.500KB.txt,512000,523744,238233940,122395493
continuity,server,resources/plain.500KB.txt,523744,512000,443963817,119914851
continuity,client,resources/plain.500KB.txt,512000,523744,443612646,129789910
continuity,server,resources/plain.500KB.txt,523744,512000,288805470,129956001
continuity,client,resources/plain.500KB.txt,512000,523744,288438370,137857129
continuity,server,resources/plain.500KB.txt,523744,512000,345249248,137717429
continuity,client,resources/plain.500KB.txt,512000,523744,345039057,147779329
continuity,server,resources/plain.500KB.txt,523744,512000,206126068,124646435
continuity,client,resources/plain.500KB.txt,512000,523744,205781327,136154987
continuity,server,resources/plain.500KB.txt,523744,512000,379777772,131129472
continuity,client,resources/plain.500KB.txt,512000,523744,379488321,142065743
continuity,server,resources/plain.500KB.txt,523744,512000,382169624,120259941
continuity,client,resources/plain.500KB.txt,512000,523744,382189504,128483219
continuity,server,resources/plain.500KB.txt,523744,512000,280463952,109903311
continuity,client,resources/plain.500KB.txt,512000,523744,280160102,118646309
continuity,server,resources/plain.500KB.txt,523744,512000,288050610,111547152
continuity,client,resources/plain.500KB.txt,512000,523744,287647710,120104381
continuity,server,resources/plain.500KB.txt,523744,512000,209387410,122306494
continuity,client,resources/plain.500KB.txt,512000,523744,209151700,133099814
continuity,server,resources/plain.500KB.txt,523744,512000,356388989,114399355
continuity,client,resources/plain.500KB.txt,512000,523744,356045619,124824235
continuity,server,resources/plain.500KB.txt,523744,512000,282971624,137027678
continuity,client,resources/plain.500KB.txt,512000,523744,282789175,145523816
continuity,server,resources/plain.500KB.txt,523744,512000,193100835,114295335
continuity,client,resources/plain.500KB.txt,512000,523744,192732924,121904873
continuity,server,resources/plain.500KB.txt,523744,512000,278232269,122847124
continuity,client,resources/plain.500KB.txt,512000,523744,278046859,131714133
continuity,server,resources/plain.500KB.txt,523744,512000,281277063,116594338
continuity,client,resources/plain.500KB.txt,512000,523744,281056622,124779306
continuity,server,resources/plain.500KB.txt,523744,512000,221542553,119895461
continuity,client,resources/plain.500KB.txt,512000,523744,221192402,130288841
continuity,server,resources/plain.500KB.txt,523744,512000,213358704,116652138
continuity,client,resources/plain.500KB.txt,512000,523744,213188424,124632126
continuity,server,resources/plain.500KB.txt,523744,512000,214228786,129559620
continuity,client,resources/plain.500KB.txt,512000,523744,214278226,141152152
continuity,server,resources/plain.500KB.txt,523744,512000,270160002,125607266
continuity,client,resources/plain.500KB.txt,512000,523744,269967032,133490914
continuity,server,resources/plain.500KB.txt,523744,512000,413106296,127182427
continuity,client,resources/plain.500KB.txt,512000,523744,412932146,135664436
continuity,server,resources/plain.500KB.txt,523744,512000,265724227,113574524
continuity,client,resources/plain.500KB.txt,512000,523744,265378017,121673242
continuity,server,resources/plain.500KB.txt,523744,512000,290795422,127216629
continuity,client,resources/plain.500KB.txt,512000,523744,290362972,135606746
continuity,server,resources/plain.500KB.txt,523744,512000,210918332,129088190
continuity,client,resources/plain.500KB.txt,512000,523744,210687562,140380261
continuity,server,resources/plain.500KB.txt,523744,512000,382581024,128717750
continuity,client,resources/plain.500KB.txt,512000,523744,382340184,137585508
continuity,server,resources/plain.500KB.txt,523744,512000,258502750,123112624
continuity,client,resources/plain.500KB.txt,512000,523744,258137889,134348186
continuity,server,resources/plain.500KB.txt,523744,512000,231580013,133830184
continuity,client,resources/plain.500KB.txt,512000,523744,231255013,143024803
continuity,server,resources/plain.500KB.txt,523744,512000,294916437,115983727
continuity,client,resources/plain.500KB.txt,512000,523744,294649597,124685515
continuity,server,resources/plain.500KB.txt,523744,512000,378105480,134977836
continuity,client,resources/plain.500KB.txt,512000,523744,377774899,143587315
continuity,server,resources/plain.500KB.txt,523744,512000,278691920,114886506
continuity,client,resources/plain.500KB.txt,512000,523744,278416181,123336703
continuity,server,resources/plain.500KB.txt,523744,512000,366682919,125500286
continuity,client,resources/plain.500KB.txt,512000,523744,366337819,133473304
continuity,server,resources/plain.500KB.txt,523744,512000,334417346,117581119
continuity,client,resources/plain.500KB.txt,512000,523744,333994076,126666208
continuity,server,resources/plain.500KB.txt,523744,512000,245733677,120446582
continuity,client,resources/plain.500KB.txt,512000,523744,245366457,128317099
continuity,server,resources/plain.500KB.txt,523744,512000,274773606,117235579
continuity,client,resources/plain.500KB.txt,512000,523744,274420965,125911167
continuity,server,resources/plain.500KB.txt,523744,512000,231232422,123566184
continuity,client,resources/plain.500KB.txt,512000,523744,230905762,131673612
continuity,server,resources/plain.500KB.txt,523744,512000,273698435,122863054
continuity,client,resources/plain.500KB.txt,512000,523744,273471355,131447582
continuity,server,resources/plain.500KB.txt,523744,512000,255838857,121647672
continuity,client,resources/plain.500KB.txt,512000,523744,255570067,133558464
continuity,server,resources/plain.500KB.txt,523744,512000,271688994,122396933
continuity,client,resources/plain.500KB.txt,512000,523744,271444473,131447892
continuity,server,resources/plain.500KB.txt,523744,512000,265252897,121706783
continuity,client,resources/plain.500KB.txt,512000,523744,265035596,133789335
continuity,server,resources/plain.500KB.txt,523744,512000,201913883,132485653
continuity,client,resources/plain.500KB.txt,512000,523744,201664172,140998282
continuity,server,resources/plain.500KB.txt,523744,512000,215505677,120070641
continuity,client,resources/plain.500KB.txt,512000,523744,215150346,128460199
continuity,server,resources/plain.500KB.txt,523744,512000,266447238,118755360
continuity,client,resources/plain.500KB.txt,512000,523744,266160287,126875418
continuity,server,resources/plain.500KB.txt,523744,512000,251517454,125944106
continuity,client,resources/plain.500KB.txt,512000,523744,251271333,134237694
continuity,server,resources/plain.500KB.txt,523744,512000,257245409,137734999
continuity,client,resources/plain.500KB.txt,512000,523744,256809208,148974720
continuity,server,resources/plain.500KB.txt,523744,512000,251240372,133898805
continuity,client,resources/plain.500KB.txt,512000,523744,250983592,142759154
continuity,server,resources/plain.500KB.txt,523744,512000,225254067,121031091
continuity,client,resources/plain.500KB.txt,512000,523744,224928306,131823383
continuity,server,resources/plain.500KB.txt,523744,512000,253530985,138372970
continuity,client,resources/plain.500KB.txt,512000,523744,253203214,153133085
continuity,server,resources/plain.500KB.txt,523744,512000,255077046,127572969
continuity,client,resources/plain.500KB.txt,512000,523744,254664316,136064587
continuity,server,resources/plain.500KB.txt,523744,512000,261437794,120220351
continuity,client,resources/plain.500KB.txt,512000,523744,261149103,130620861
continuity,server,resources/plain.500KB.txt,523744,512000,324911797,138644689
continuity,client,resources/plain.500KB.txt,512000,523744,324553227,148788699
continuity,server,resources/plain.500KB.txt,523744,512000,259901392,129008300
continuity,client,resources/plain.500KB.txt,512000,523744,259531932,137196548
continuity,server,resources/plain.500KB.txt,523744,512000,296793899,132725904
continuity,client,resources/plain.500KB.txt,512000,523744,296559558,141488013
continuity,server,resources/plain.500KB.txt,523744,512000,279871392,118023218
continuity,client,resources/plain.500KB.txt,512000,523744,279467721,128623589
continuity,server,resources/plain.500KB.txt,523744,512000,326554268,120235561
continuity,client,resources/plain.500KB.txt,512000,523744,326160788,128788129
continuity,server,resources/plain.500KB.txt,523744,512000,267845408,126716858
continuity,client,resources/plain.500KB.txt,512000,523744,267411449,137698338
continuity,server,resources/plain.500KB.txt,523744,512000,234263046,126274556
continuity,client,resources/plain.500KB.txt,512000,523744,233966156,137393618
continuity,server,resources/plain.500KB.txt,523744,512000,247694320,126267857
continuity,client,resources/plain.500KB.txt,512000,523744,247330170,134644336
continuity,server,resources/plain.500KB.txt,523744,512000,310068292,122014882
continuity,client,resources/plain.500KB.txt,512000,523744,309670091,132595564
continuity,server,resources/plain.500KB.txt,523744,512000,262949325,124186333
continuity,client,resources/plain.500KB.txt,512000,523744,262641054,132374972
continuity,server,resources/plain.500KB.txt,523744,512000,414602558,131988072
continuity,client,resources/plain.500KB.txt,512000,523744,414356647,140908641
continuity,server,resources/plain.500KB.txt,523744,512000,266579476,121290793
continuity,client,resources/plain.500KB.txt,512000,523744,266151455,133063385
continuity,server,resources/plain.500KB.txt,523744,512000,205006307,104972705
continuity,client,resources/plain.500KB.txt,512000,523744,204749887,113034843
continuity,server,resources/plain.500KB.txt,523744,512000,276923162,131541333
continuity,client,resources/plain.500KB.txt,512000,523744,276485001,142842095
continuity,server,resources/plain.500KB.txt,523744,512000,261689342,124459355
continuity,client,resources/plain.500KB.txt,512000,523744,261419152,136710848
continuity,server,resources/plain.500KB.txt,523744,512000,273700767,128232378
continuity,client,resources/plain.500KB.txt,512000,523744,273243436,138811748
continuity,server,resources/plain.500KB.txt,523744,512000,269190919,118017389
continuity,client,resources/plain.500KB.txt,512000,523744,268800889,129701071
continuity,server,resources/plain.500KB.txt,523744,512000,215283387,126048118
continuity,client,resources/plain.500KB.txt,512000,523744,214994447,134300187
continuity,server,resources/plain.500KB.txt,523744,512000,259301261,132723794
continuity,client,resources/plain.500KB.txt,512000,523744,259028460,142862275
continuity,server,resources/plain.500KB.txt,523744,512000,206471317,166008109
continuity,client,resources/plain.500KB.txt,512000,523744,206237767,176481570
continuity,server,resources/plain.500KB.txt,523744,512000,274697885,117267219
continuity,client,resources/plain.500KB.txt,512000,523744,274334435,125122896
continuity,server,resources/plain.500KB.txt,523744,512000,320323633,133977475
continuity,client,resources/plain.500KB.txt,512000,523744,320005242,144597266
continuity,server,resources/plain.500KB.txt,523744,512000,255420426,125340295
continuity,client,resources/plain.500KB.txt,512000,523744,255174746,133595054
continuity,server,resources/plain.500KB.txt,523744,512000,227056158,128742740
continuity,client,resources/plain.500KB.txt,512000,523744,225534606,141524854
continuity,server,resources/plain.500KB.txt,523744,512000,275067106,134505335
continuity,client,resources/plain.500KB.txt,512000,523744,274806506,146163857
continuity,server,resources/plain.500KB.txt,523744,512000,302895788,147412487
continuity,client,resources/plain.500KB.txt,512000,523744,302606738,157937347
continuity,server,resources/plain.500KB.txt,523744,512000,201257803,129710840
continuity,client,resources/plain.500KB.txt,512000,523744,201014622,141231472
continuity,server,resources/plain.500KB.txt,523744,512000,232804623,125273286
continuity,client,resources/plain.500KB.txt,512000,523744,232431712,134008425
continuity,server,resources/plain.500KB.txt,523744,512000,204600594,114667606
continuity,client,resources/plain.500KB.txt,512000,523744,204361704,122511704
continuity,server,resources/plain.500KB.txt,523744,512000,288808874,125034146
continuity,client,resources/plain.500KB.txt,512000,523744,288504494,133662775
continuity,server,resources/plain.500KB.txt,523744,512000,204728646,127864279
continuity,client,resources/plain.500KB.txt,512000,523744,204485156,135857057
continuity,server,resources/plain.500KB.txt,523744,512000,348249259,143575884
continuity,client,resources/plain.500KB.txt,512000,523744,347981618,152563513
continuity,server,resources/plain.500KB.txt,523744,512000,263798905,129004589
continuity,client,resources/plain.500KB.txt,512000,523744,263519055,139941000
continuity,server,resources/plain.500KB.txt,523744,512000,261209923,145890367
continuity,client,resources/plain.500KB.txt,512000,523744,260915972,154751836
continuity,server,resources/plain.500KB.txt,523744,512000,264703025,113537504
continuity,client,resources/plain.500KB.txt,512000,523744,264492465,121676202
continuity,server,resources/plain.500KB.txt,523744,512000,305448367,142371912
continuity,client,resources/plain.500KB.txt,512000,523744,305074387,150881310
continuity,server,resources/plain.500KB.txt,523744,512000,266230449,117355058
continuity,client,resources/plain.500KB.txt,512000,523744,265993759,125656637
continuity,server,resources/plain.500KB.txt,523744,512000,340046131,125696727
continuity,client,resources/plain.500KB.txt,512000,523744,339645681,133904775
continuity,server,resources/plain.500KB.txt,523744,512000,274644846,112036862
continuity,client,resources/plain.500KB.txt,512000,523744,274415516,120257061
continuity,server,resources/plain.500KB.txt,523744,512000,243716576,132234534
continuity,client,resources/plain.500KB.txt,512000,523744,242603455,141866643
continuity,server,resources/plain.500KB.txt,523744,512000,286031778,117262788
continuity,client,resources/plain.500KB.txt,512000,523744,285703727,125932267
continuity,server,resources/plain.500KB.txt,523744,512000,229486360,136820658
continuity,client,resources/plain.500KB.txt,512000,523744,229085849,145722487
continuity,server,resources/plain.500KB.txt,523744,512000,211836893,111330832
continuity,client,resources/plain.500KB.txt,512000,523744,211597973,119299090
continuity,server,resources/plain.500KB.txt,523744,512000,314309937,119543520
continuity,client,resources/plain.500KB.txt,512000,523744,313880287,127502398
continuity,server,resources/plain.500KB.txt,523744,512000,182303944,107830179
continuity,client,resources/plain.500KB.txt,512000,523744,182101424,115867787
continuity,server,resources/plain.500KB.txt,523744,512000,244068195,145082476
continuity,client,resources/plain.500KB.txt,512000,523744,243796334,154302356
continuity,server,resources/plain.500KB.txt,523744,512000,226914448,121906573
continuity,client,resources/plain.500KB.txt,512000,523744,226632418,130457581
continuity,server,resources/plain.500KB.txt,523744,512000,288470260,130854052
continuity,client,resources/plain.500KB.txt,512000,523744,288148520,141664253
continuity,server,resources/plain.500KB.txt,523744,512000,263160385,114768266
continuity,client,resources/plain.500KB.txt,512000,523744,262748004,123402524
continuity,server,resources/plain.500KB.txt,523744,512000,402874787,132106522
continuity,client,resources/plain.500KB.txt,512000,523744,402474497,140770701
continuity,server,resources/plain.500KB.txt,523744,512000,254697587,124652755
continuity,client,resources/plain.500KB.txt,512000,523744,254432757,133340003
continuity,server,resources/plain.500KB.txt,523744,512000,304700747,126584177
continuity,client,resources/plain.500KB.txt,512000,523744,304416647,135293346
continuity,server,resources/plain.500KB.txt,523744,512000,341537694,119168240
continuity,client,resources/plain.500KB.txt,512000,523744,341294193,128001859
continuity,server,resources/plain.500KB.txt,523744,512000,263186466,114170355
continuity,client,resources/plain.500KB.txt,512000,523744,262900925,122905954
continuity,server,resources/plain.500KB.txt,523744,512000,200722862,122820033
continuity,client,resources/plain.500KB.txt,512000,523744,200464441,132359393
continuity,server,resources/plain.500KB.txt,523744,512000,301846144,135591997
continuity,client,resources/plain.500KB.txt,512000,523744,301227253,145288656
continuity,server,resources/plain.500KB.txt,523744,512000,260776523,126020427
continuity,client,resources/plain.500KB.txt,512000,523744,260735313,135157845
continuity,server,resources/plain.500KB.txt,523744,512000,297103489,130915642
continuity,client,resources/plain.500KB.txt,512000,523744,296795098,142307463
continuity,server,resources/plain.500KB.txt,523744,512000,311612214,136083927
continuity,client,resources/plain.500KB.txt,512000,523744,311310124,144381696
continuity,server,resources/plain.500KB.txt,523744,512000,287215558,126451148
continuity,client,resources/plain.500KB.txt,512000,523744,286980849,134478635
continuity,server,resources/plain.500KB.txt,523744,512000,364078045,123879305
continuity,client,resources/plain.500KB.txt,512000,523744,363144415,132623903
continuity,server,resources/plain.500KB.txt,523744,512000,285581719,133379113
continuity,client,resources/plain.500KB.txt,512000,523744,285222578,141549272
continuity,server,resources/plain.500KB.txt,523744,512000,266265158,129932931
continuity,client,resources/plain.500KB.txt,512000,523744,265927427,138162499
continuity,server,resources/plain.500KB.txt,523744,512000,218043800,122205133
continuity,client,resources/plain.500KB.txt,512000,523744,217809230,130650941
continuity,server,resources/plain.500KB.txt,523744,512000,247560838,126970398
continuity,client,resources/plain.500KB.txt,512000,523744,247295678,135130666
continuity,server,resources/plain.500KB.txt,523744,512000,303752535,132858094
continuity,client,resources/plain.500KB.txt,512000,523744,303456905,141696463
continuity,server,resources/plain.500KB.txt,523744,512000,281174083,132808653
continuity,client,resources/plain.500KB.txt,512000,523744,280898762,141018742
continuity,server,resources/plain.500KB.txt,523744,512000,385709158,126124207
continuity,client,resources/plain.500KB.txt,512000,523744,385567808,135265246
continuity,server,resources/plain.500KB.txt,523744,512000,264544876,118771990
continuity,client,resources/plain.500KB.txt,512000,523744,264242205,127142108
continuity,server,resources/plain.500KB.txt,523744,512000,338289869,136136487
continuity,client,resources/plain.500KB.txt,512000,523744,337060489,145970737
continuity,server,resources/plain.500KB.txt,523744,512000,188519700,109514731
continuity,client,resources/plain.500KB.txt,512000,523744,188281880,117810799
continuity,server,resources/plain.500KB.txt,523744,512000,240028962,134009764
continuity,client,resources/plain.500KB.txt,512000,523744,239681801,143268694
continuity,server,resources/plain.500KB.txt,523744,512000,274147555,119262100
continuity,client,resources/plain.500KB.txt,512000,523744,273921925,127812509
continuity,server,resources/plain.500KB.txt,523744,512000,221419972,140272981
continuity,client,resources/plain.500KB.txt,512000,523744,221170712,148942880
continuity,server,resources/plain.500KB.txt,523744,512000,270800982,131403593
continuity,client,resources/plain.500KB.txt,512000,523744,270592501,142506554
continuity,server,resources/plain.500KB.txt,523744,512000,372162056,130376922
continuity,client,resources/plain.500KB.txt,512000,523744,371736715,138678830
continuity,server,resources/plain.500KB.txt,523744,512000,273525545,121984362
continuity,client,resources/plain.500KB.txt,512000,523744,273201285,130308871
continuity,server,resources/plain.500KB.txt,523744,512000,413714866,126000067
continuity,client,resources/plain.500KB.txt,512000,523744,413404815,135196626
continuity,server,resources/plain.500KB.txt,523744,512000,268981501,115497836
continuity,client,resources/plain.500KB.txt,512000,523744,268724761,123572554
continuity,server,resources/plain.500KB.txt,523744,512000,283447775,132797424
continuity,client,resources/plain.500KB.txt,512000,523744,283139375,140970491
continuity,server,resources/plain.500KB.txt,523744,512000,273038895,128895330
continuity,client,resources/plain.500KB.txt,512000,523744,272765474,140570951
continuity,server,resources/plain.500KB.txt,523744,512000,248300400,142819534
continuity,client,resources/plain.500KB.txt,512000,523744,248050579,151776573
continuity,server,resources/plain.500KB.txt,523744,512000,329527752,126895447
continuity,client,resources/plain.500KB.txt,512000,523744,329115702,134853935
continuity,server,resources/plain.500KB.txt,523744,512000,318676980,117703589
continuity,client,resources/plain.500KB.txt,512000,523744,317662730,127580838
continuity,server,resources/plain.500KB.txt,523744,512000,220845613,113685104
continuity,client,resources/plain.500KB.txt,512000,523744,220595812,124006365
continuity,server,resources/plain.500KB.txt,523744,512000,380770794,127422789
continuity,client,resources/plain.500KB.txt,512000,523744,380482994,135408397
continuity,server,resources/plain.500KB.txt,523744,512000,246896359,120422941
continuity,client,resources/plain.500KB.txt,512000,523744,246670238,129075579
continuity,server,resources/plain.500KB.txt,523744,512000,317595350,122022703
continuity,client,resources/plain.500KB.txt,512000,523744,317209169,131643352
continuity,server,resources/plain.500KB.txt,523744,512000,257407079,133610804
continuity,client,resources/plain.500KB.txt,512000,523744,257062649,143401474
continuity,server,resources/plain.500KB.txt,523744,512000,240501821,132955384
continuity,client,resources/plain.500KB.txt,512000,523744,240225111,144295686
continuity,server,resources/plain.500KB.txt,523744,512000,295688597,116495407
continuity,client,resources/plain.500KB.txt,512000,523744,295401117,124718686
continuity,server,resources/plain.500KB.txt,523744,512000,239456110,125679367
continuity,client,resources/plain.500KB.txt,512000,523744,239314560,136533318
continuity,server,resources/plain.500KB.txt,523744,512000,275218927,119732890
continuity,client,resources/plain.500KB.txt,512000,523744,275005247,129043470
continuity,server,resources/plain.500KB.txt,523744,512000,263314426,141367391
continuity,client,resources/plain.500KB.txt,512000,523744,262957635,154420515
continuity,server,resources/plain.500KB.txt,523744,512000,272359235,127636678
continuity,client,resources/plain.500KB.txt,512000,523744,272075495,137195678
continuity,server,resources/plain.500KB.txt,523744,512000,214899236,138793749
continuity,client,resources/plain.500KB.txt,512000,523744,214703686,150469821
continuity,server,resources/plain.500KB.txt,523744,512000,261850533,111951922
continuity,client,resources/plain.500KB.txt,512000,523744,261600453,119841600
continuity,server,resources/plain.500KB.txt,523744,512000,328490902,123487184
continuity,client,resources/plain.500KB.txt,512000,523744,328122061,132346993
continuity,server,resources/plain.500KB.txt,523744,512000,327764540,121131672
continuity,client,resources/plain.500KB.txt,512000,523744,327265429,129180139
continuity,server,resources/plain.500KB.txt,523744,512000,232386114,133064704
continuity,client,resources/plain.500KB.txt,512000,523744,232091784,141969792
continuity,server,resources/plain.500KB.txt,523744,512000,260446822,116432307
continuity,client,resources/plain.500KB.txt,512000,523744,260249472,124547425
continuity,server,resources/plain.500KB.txt,523744,512000,312937255,129858761
continuity,client,resources/plain.500KB.txt,512000,523744,312729024,139169291
continuity,server,resources/plain.500KB.txt,523744,512000,287865020,119166880
continuity,client,resources/plain.500KB.txt,512000,523744,287577139,127520758
continuity,server,resources/plain.500KB.txt,523744,512000,337293319,140470292
continuity,client,resources/plain.500KB.txt,512000,523744,336940939,152114944
continuity,server,resources/plain.500KB.txt,523744,512000,239472131,126412877
continuity,client,resources/plain.500KB.txt,512000,523744,239062871,137451548
continuity,server,resources/plain.500KB.txt,523744,512000,349562181,132151413
continuity,client,resources/plain.500KB.txt,512000,523744,349216961,143027464
continuity,server,resources/plain.500KB.txt,523744,512000,190578772,109095880
continuity,client,resources/plain.500KB.txt,512000,523744,190349411,116994158
continuity,server,resources/plain.500KB.txt,523744,512000,303590885,134579345
continuity,client,resources/plain.500KB.txt,512000,523744,303299515,144795486
continuity,server,resources/plain.500KB.txt,523744,512000,330446272,116594837
continuity,client,resources/plain.500KB.txt,512000,523744,330478962,124644786
continuity,server,resources/plain.500KB.txt,523744,512000,336338478,121736023
continuity,client,resources/plain.500KB.txt,512000,523744,336211638,130217531
continuity,server,resources/plain.500KB.txt,523744,512000,245637067,119480270
continuity,client,resources/plain.500KB.txt,512000,523744,245614277,129935441
continuity,server,resources/plain.500KB.txt,523744,512000,324954647,130890282
continuity,client,resources/plain.500KB.txt,512000,523744,324647696,140741892
continuity,server,resources/plain.500KB.txt,523744,512000,290554162,125312376
continuity,client,resources/plain.500KB.txt,512000,523744,290041111,133225014
continuity,server,resources/plain.500KB.txt,523744,512000,269487032,129355830
continuity,client,resources/plain.500KB.txt,512000,523744,269088261,137667328
continuity,server,resources/plain.500KB.txt,523744,512000,260976422,121450862
continuity,client,resources/plain.500KB.txt,512000,523744,260706352,131902233
continuity,server,resources/plain.500KB.txt,523744,512000,345816738,132058223
continuity,client,resources/plain.500KB.txt,512000,523744,345575058,142685734
continuity,server,resources/plain.500KB.txt,523744,512000,277408798,128325340
continuity,client,resources/plain.500KB.txt,512000,523744,277085218,136666648
continuity,server,resources/plain.500KB.txt,523744,512000,297188329,126001277
continuity,client,resources/plain.500KB.txt,512000,523744,296834859,135155916
continuity,server,resources/plain.500KB.txt,523744,512000,312757145,119024029
continuity,client,resources/plain.500KB.txt,512000,523744,312621874,127065678
continuity,server,resources/plain.500KB.txt,523744,512000,284827566,149364711
continuity,client,resources/plain.500KB.txt,512000,523744,284578546,158955761
continuity,server,resources/plain.500KB.txt,523744,512000,265273416,118399109
continuity,client,resources/plain.500KB.txt,512000,523744,265029537,126900067
continuity,server,resources/plain.500KB.txt,523744,512000,313842086,136883607
continuity,client,resources/plain.500KB.txt,512000,523744,313543756,146068866
continuity,server,resources/plain.500KB.txt,523744,512000,261254963,119618060
continuity,client,resources/plain.500KB.txt,512000,523744,260934103,127734599
continuity,server,resources/plain.500KB.txt,523744,512000,318358781,130132860
continuity,client,resources/plain.500KB.txt,512000,523744,318019661,140748651
continuity,server,resources/plain.500KB.txt,523744,512000,243293125,112603464
continuity,client,resources/plain.500KB.txt,512000,523744,242962304,120557372
continuity,server,resources/plain.500KB.txt,523744,512000,265294907,113859244
continuity,client,resources/plain.500KB.txt,512000,523744,264896777,122080513
continuity,server,resources/plain.500KB.txt,523744,512000,242814434,115263166
continuity,client,resources/plain.500KB.txt,512000,523744,242489714,123144414
continuity,server,resources/plain.500KB.txt,523744,512000,310826083,156433497
continuity,client,resources/plain.500KB.txt,512000,523744,310571863,167371548
continuity,server,resources/plain.500KB.txt,523744,512000,219765781,123227134
continuity,client,resources/plain.500KB.txt,512000,523744,219488021,133771165
continuity,server,resources/plain.500KB.txt,523744,512000,369742712,124428185
continuity,client,resources/plain.500KB.txt,512000,523744,369199471,134127265
continuity,server,resources/plain.500KB.txt,523744,512000,310961053,126363698
continuity,client,resources/plain.500KB.txt,512000,523744,310541872,134357066
continuity,server,resources/plain.500KB.txt,523744,512000,207089939,129064310
continuity,client,resources/plain.500KB.txt,512000,523744,206805988,137652638
continuity,server,resources/plain.500KB.txt,523744,512000,256815659,122130072
continuity,client,resources/plain.500KB.txt,512000,523744,256501768,134642775
continuity,server,resources/plain.500KB.txt,523744,512000,283483195,117963179
continuity,client,resources/plain.500KB.txt,512000,523744,283202365,128867890
continuity,server,resources/plain.500KB.txt,523744,512000,278622991,127777538
continuity,client,resources/plain.500KB.txt,512000,523744,278409070,136687027
continuity,server,resources/plain.500KB.txt,523744,512000,293134235,142714713
continuity,client,resources/plain.500KB.txt,512000,523744,292742864,152643773
continuity,server,resources/plain.500KB.txt,523744,512000,257897059,131112012
continuity,client,resources/plain.500KB.txt,512000,523744,257434259,142942734
continuity,server,resources/plain.500KB.txt,523744,512000,413191236,147188358
continuity,client,resources/plain.500KB.txt,512000,523744,412749765,155522036
continuity,server,resources/plain.500KB.txt,523744,512000,270814053,120129151
continuity,client,resources/plain.500KB.txt,512000,523744,270589342,128061179
continuity,server,resources/plain.500KB.txt,523744,512000,259318590,131424013
continuity,client,resources/plain.500KB.txt,512000,523744,259123561,144070954
continuity,server,resources/plain.500KB.txt,523744,512000,250152941,128351289
continuity,client,resources/plain.500KB.txt,512000,523744,249883211,136615038
continuity,server,resources/plain.500KB.txt,523744,512000,229052800,121316473
continuity,client,resources/plain.500KB.txt,512000,523744,228760449,129636501
continuity,server,resources/plain.500KB.txt,523744,512000,200182241,108795300
continuity,client,resources/plain.500KB.txt,512000,523744,199932871,116746668
continuity,server,resources/plain.500KB.txt,523744,512000,277994270,121466062
continuity,client,resources/plain.500KB.txt,512000,523744,277702180,130248561
continuity,server,resources/plain.500KB.txt,523744,512000,220347411,131325012
continuity,client,resources/plain.500KB.txt,512000,523744,220065761,142864434
continuity,server,resources/plain.500KB.txt,523744,512000,298049000,129157701
continuity,client,resources/plain.500KB.txt,512000,523744,297675369,140069951
