type,role,sendMsgFile,handshake1_len,handshake2_len,c2sCipher,c2sPlain,s2cCipher,s2cPlain,handshakeCPUTime,commCPUTime
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,146686928,60964261
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,150945702,79969191
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,146265987,50469741
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,150291421,66474717
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,163060664,74161315
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,168358889,96239318
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,166888708,72907324
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,172437193,95438427
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,175077127,75992336
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,181028593,98364619
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,170574901,63060823
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,174002755,83269184
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,149901471,73405574
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,153416405,92538763
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,126730447,55164706
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,130782622,70268690
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,123554645,58821159
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,129084141,73673023
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,152868674,65147976
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,157489289,83582324
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,155813767,55729166
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,159808221,72366972
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,152796444,66439807
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,157341708,84393485
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,126966798,57351468
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,131221912,73826645
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,153042523,57152338
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,159282190,80691571
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,117460198,66134826
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,122887523,86324747
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,126656337,68733199
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,134222065,86114786
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,123171254,69628860
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,128608699,84171995
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,141698473,54043694
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,145267976,75663497
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,126306407,51708532
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,130456222,67346607
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,129978241,50524670
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,134181065,65631256
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,119823801,52887363
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,123341815,68535969
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,148810939,77491128
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,155598236,97218618
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,154344195,66744647
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,159619050,88308589
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,129190650,64902686
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,134992345,83220554
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,128505899,56544687
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,133847485,70658130
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,145767016,75267026
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,149825641,96647537
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,154000155,62516833
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,157630329,83129523
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,128928550,57576808
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,133416525,72990033
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,128909119,73638874
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,134098015,88523468
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,171394093,78559759
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,178689090,103823474
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,148228089,70684642
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,149949901,93614454
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,146049887,57819758
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,149948630,74767276
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,136783367,57895459
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,140915162,79710550
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,145846657,74134515
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,151276623,88531589
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,120371230,53797915
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,123812364,70779211
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,132219583,58916859
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,135169646,78201569
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,163556364,62327093
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,168497800,82816853
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,135570886,53048504
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,139633581,76738337
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,162440174,63454433
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,172410784,77671968
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,128579780,51169021
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,132278103,67011808
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,160682192,68225909
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,165837897,92539734
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,153517925,52544642
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,158740440,74139475
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,121601912,56523937
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,125782327,74878325
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,128706339,56049967
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,132697633,72069003
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,157400428,67722079
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,162968994,86361707
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,135371276,75777767
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,140963672,91634602
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,182415113,77880708
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,188158449,101005961
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,141237461,61742353
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,145345496,82350652
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,145502886,66508757
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,150570441,89782610
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,173390194,57621418
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,178071979,79771211
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,151942153,71360341
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,157532398,87403188
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,145081486,57726378
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,148519729,77061678
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,127042538,51475342
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,131101662,67153617
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,133375974,58169729
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,137365118,74073055
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,119486040,53501294
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,123273454,69648230
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,150460042,69812850
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,154794286,94644375
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,157174279,60466871
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,161051263,77226717
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,141375662,59969691
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,146664837,79901301
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,127362268,55129065
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,131023271,71782083
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,156357518,57767278
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,162063773,76672518
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,122316882,57811539
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,126481647,74005524
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,118754349,55845626
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,122065022,79673721
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,132618054,79436789
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,139730031,97086697
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,123785475,57666718
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,128308439,72339323
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,133458154,61240342
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,138539720,78401469
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,137565168,55500486
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,142323223,71295722
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,151740053,65241055
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,156070037,89382170
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,138049019,56861847
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,142015193,74911925
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,139077041,60555470
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,143503405,80238741
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,163505684,58691039
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,167869239,75243895
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,124488285,65039635
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,133121104,76782567
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,158058659,78537950
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,164579986,99641710
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,129675240,64549195
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,140236151,77717108
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,135847667,64388085
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,139427890,86419407
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,115614436,50227971
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,119268040,67088397
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,136743307,64829576
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,140407841,81875663
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,147958359,58398618
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,152869834,81465782
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,123220974,53688324
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,128299859,68076838
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,127276798,58637399
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,130087021,79381780
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,140456381,60125500
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,144097375,79949570
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,137378088,80971882
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,148278679,97875779
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,167351379,60753911
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,173791885,88616930
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,168678530,80403981
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,176140978,98444909
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,175888937,70271231
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,180452792,95164125
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,171402403,67625258
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,177175138,91599042
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,117086158,60538791
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,120888722,81603012
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,127292818,59995900
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,130826861,76013717
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,150026421,72249882
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,154427665,93095974
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,137780538,63735325
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,142105953,81938412
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,158438530,72803504
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,163261174,96360977
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,149026220,73047403
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,154491745,94501505
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,152455063,70831332
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,158016679,86581887
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,126065187,50952961
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,130391721,66382927
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,156727867,56325616
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,160813281,71817862
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,130419582,65107295
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,138785119,84535115
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,162237813,64171175
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,167551669,83823804
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,132130153,63522894
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,135845366,84302965
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,164907836,78014429
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,172296694,100965801
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,150452141,75780896
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,155995246,98381589
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,177254178,84773465
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,184572215,106148337
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,198814350,71556632
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,202823784,96075057
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,138219359,60617671
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,143473224,75887517
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,154680936,69420660
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,160878432,85268946
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,174787566,68795249
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,180545062,91726092
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,126377107,55718276
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,129835611,72257562
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,125506196,49440680
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,129500700,65237846
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,147647599,64586795
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,153318464,78815760
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,134638775,56930998
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,138729160,74415285
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,124105295,60788161
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,127413429,81938212
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,141383573,51604741
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,145552587,75192656
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,126762838,61633632
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,130176292,77901238
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,124040665,47220668
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,127920429,62700813
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,143356015,66931387
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,146996389,88302238
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,146470618,62726093
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,150638022,84324434
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,152012603,65882587
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,157598049,80279231
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,125117036,58759759
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,129350950,74205435
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,129224880,65873786
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,132644063,85092246
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,136506457,58492359
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,140802061,73748404
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,142777554,64446445
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,147236688,81504541
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,121843343,64403165
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,125362946,85656326
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,122163703,55730197
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,126325027,71708052
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,154394965,58502379
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,159435630,73652664
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,163618144,75866357
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,169017970,103181124
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,131203521,62262663
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,133943854,78972950
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,131655822,61158752
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,135128066,82282643
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,162395873,54087485
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,166650328,70142540
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,128502309,57364938
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,131717732,74211275
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,175210207,77488237
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,183301145,99383020
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,139432511,53013153
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,142744704,76365757
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,169896961,69584640
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,175286637,88100658
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,132359123,57129608
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,135584326,75572157
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,132254873,52075332
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,136688098,66958417
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,121948533,63961314
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,128555580,81580491
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,141552602,68420739
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,145958277,91622172
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,134509345,64959726
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,138534139,86937758
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,131211282,64066235
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,134571706,81704422
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,131233652,65381806
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,134856326,90104060
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,143496764,67621808
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,154013185,78387509
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,132069333,60755811
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,135311077,78449299
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,141549532,67468128
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,145639136,83958305
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,136629637,63634974
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,140136831,80979392
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,133983144,55681826
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,138353709,70675211
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,138525619,55878206
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,142467263,77806388
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,129849691,66578127
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,136697398,83848134
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,132534113,69214410
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,138979320,84366275
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,157745529,63939925
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,163112044,79631591
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,159550171,76932637
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,163981146,101636932
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,146382318,70944691
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,151901833,86182737
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,132365584,63124683
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,136357327,83907514
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,171030392,80017731
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,183876175,90818762
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,150365532,66733927
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,153632394,87350388
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,170529191,65423436
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,177517488,83768894
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,161618073,75545635
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,167165718,98469829
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,173483694,85971267
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,181410662,103264184
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,167793758,67590079
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,172015663,87089767
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,165561466,71290512
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,170672861,94535615
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,127508488,52867243
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,134162855,65712886
xnoise,server,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,160865071,74058485
xnoise,client,resources/plain.500KB.txt,49,49,512016,512000,512016,512000,167065978,93752234
