type,role,sendMsgFile,handshake1_len,handshake2_len,handshake3_len,c2sCipher,c2sPlain,s2cCipher,s2cPlain,handshakeCPUTime,commCPUTime
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,141477532,108805550
ukey2,server,resources/plain.500KB.txt,136,116,80,512088,512000,512088,512000,134359575,61462352
ukey2,client,resources/plain.500KB.txt,136,116,80,512088,512000,512088,512000,132135503,84826725
ukey2,server,resources/plain.500KB.txt,136,117,80,512088,512000,512088,512000,152617514,109500569
ukey2,client,resources/plain.500KB.txt,136,117,80,512088,512000,512088,512000,154573626,132768653
ukey2,server,resources/plain.500KB.txt,136,117,80,512088,512000,512088,512000,120877101,72514893
ukey2,client,resources/plain.500KB.txt,136,117,80,512088,512000,512088,512000,122499933,95669266
ukey2,server,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,159765431,93986285
ukey2,client,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,165843926,115491617
ukey2,server,resources/plain.500KB.txt,136,116,80,512088,512000,512088,512000,149298690,70752382
ukey2,client,resources/plain.500KB.txt,136,116,80,512088,512000,512088,512000,147521149,99880660
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,161542033,82313083
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,168641760,102729923
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,128705790,57091957
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,125017746,82536163
ukey2,server,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,140764022,82830594
ukey2,client,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,128662130,114458515
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,126158417,87240517
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,128151459,103649974
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,127013557,74649965
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,130739861,90005591
ukey2,server,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,126010867,60113180
ukey2,client,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,127319258,78531449
ukey2,server,resources/plain.500KB.txt,136,118,78,512088,512000,512088,512000,118542139,81407702
ukey2,client,resources/plain.500KB.txt,136,118,78,512088,512000,512088,512000,121554522,97484358
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,141828443,59318119
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,130148501,95764676
ukey2,server,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,110366581,105055625
ukey2,client,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,123354464,120067001
ukey2,server,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,156012207,75851426
ukey2,client,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,157482268,96858718
ukey2,server,resources/plain.500KB.txt,136,116,78,512088,512000,512088,512000,131041812,88664499
ukey2,client,resources/plain.500KB.txt,136,116,78,512088,512000,512088,512000,141850233,102206823
ukey2,server,resources/plain.500KB.txt,136,117,80,512088,512000,512088,512000,137840478,64458925
ukey2,client,resources/plain.500KB.txt,136,117,80,512088,512000,512088,512000,134773006,87604827
ukey2,server,resources/plain.500KB.txt,136,118,80,512088,512000,512088,512000,120185650,93786145
ukey2,client,resources/plain.500KB.txt,136,118,80,512088,512000,512088,512000,121327972,114130685
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,142805404,71294342
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,153604955,82321733
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,135481387,75066875
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,133332233,100024391
ukey2,server,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,137594878,75766496
ukey2,client,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,142600383,93478574
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,103227014,67847268
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,113040914,77526938
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,137246578,59298750
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,134052595,86097547
ukey2,server,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,125321486,67794028
ukey2,client,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,127567078,84818576
ukey2,server,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,135931217,60265741
ukey2,client,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,124357265,93792155
ukey2,server,resources/plain.500KB.txt,136,116,80,512088,512000,512088,512000,138231039,63298904
ukey2,client,resources/plain.500KB.txt,136,116,80,512088,512000,512088,512000,141467322,83403564
ukey2,server,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,133364834,88000289
ukey2,client,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,129681931,116192706
ukey2,server,resources/plain.500KB.txt,136,116,80,512088,512000,512088,512000,141106461,62671143
ukey2,client,resources/plain.500KB.txt,136,116,80,512088,512000,512088,512000,139447390,83625784
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,147810569,71182741
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,135545236,105420536
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,127128938,68695330
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,129088869,85812437
ukey2,server,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,142156393,66401107
ukey2,client,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,153053864,77003998
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,120985612,64642125
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,124109665,81349382
ukey2,server,resources/plain.500KB.txt,136,116,80,512088,512000,512088,512000,150250662,76544716
ukey2,client,resources/plain.500KB.txt,136,116,80,512088,512000,512088,512000,146506038,103313764
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,152385974,77112057
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,156196588,95561036
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,118643480,71953072
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,121516792,86078297
ukey2,server,resources/plain.500KB.txt,136,118,78,512088,512000,512088,512000,101820852,65274366
ukey2,client,resources/plain.500KB.txt,136,118,78,512088,512000,512088,512000,102620603,83048754
ukey2,server,resources/plain.500KB.txt,136,116,79,512088,512000,512088,512000,155514316,80327851
ukey2,client,resources/plain.500KB.txt,136,116,79,512088,512000,512088,512000,153637764,103970055
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,124545676,58396039
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,127409909,74595025
ukey2,server,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,139076800,72900383
ukey2,client,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,140654082,89439869
ukey2,server,resources/plain.500KB.txt,136,116,79,512088,512000,512088,512000,139595680,101020382
ukey2,client,resources/plain.500KB.txt,136,116,79,512088,512000,512088,512000,141271762,121561793
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,126724908,68819289
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,124240406,94951255
ukey2,server,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,141957742,67579978
ukey2,client,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,137868788,93426094
ukey2,server,resources/plain.500KB.txt,136,117,80,512088,512000,512088,512000,112533764,54432654
ukey2,client,resources/plain.500KB.txt,136,117,80,512088,512000,512088,512000,115034226,74390005
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,142999003,72777203
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,139292000,99625220
ukey2,server,resources/plain.500KB.txt,136,116,79,512088,512000,512088,512000,151732632,114362095
ukey2,client,resources/plain.500KB.txt,136,116,79,512088,512000,512088,512000,152358703,134794286
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,120256771,61179592
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,108398639,92949664
ukey2,server,resources/plain.500KB.txt,136,118,80,512088,512000,512088,512000,124053734,72633983
ukey2,client,resources/plain.500KB.txt,136,118,80,512088,512000,512088,512000,125572016,91959133
ukey2,server,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,151343102,70661671
ukey2,client,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,149212370,96834477
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,106746948,110151730
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,116996718,120261091
ukey2,server,resources/plain.500KB.txt,136,118,78,512088,512000,512088,512000,138889420,82251193
ukey2,client,resources/plain.500KB.txt,136,118,78,512088,512000,512088,512000,154791686,89201160
ukey2,server,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,149987961,68942660
ukey2,client,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,154060535,90788902
ukey2,server,resources/plain.500KB.txt,136,117,80,512088,512000,512088,512000,140280131,89197760
ukey2,client,resources/plain.500KB.txt,136,117,80,512088,512000,512088,512000,153218634,101137352
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,149912080,63018994
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,133402704,102561753
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,155143626,69450890
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,152866444,92111692
ukey2,server,resources/plain.500KB.txt,136,118,80,512088,512000,512088,512000,158472160,84753885
ukey2,client,resources/plain.500KB.txt,136,118,80,512088,512000,512088,512000,156796058,109185869
ukey2,server,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,154204056,85996996
ukey2,client,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,158418369,111118012
ukey2,server,resources/plain.500KB.txt,136,118,78,512088,512000,512088,512000,148164840,85727506
ukey2,client,resources/plain.500KB.txt,136,118,78,512088,512000,512088,512000,150278522,107470978
ukey2,server,resources/plain.500KB.txt,136,118,78,512088,512000,512088,512000,141902413,71277171
ukey2,client,resources/plain.500KB.txt,136,118,78,512088,512000,512088,512000,145453826,88786640
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,111891853,61071661
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,113149864,81983062
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,114550345,78786540
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,117714478,97895088
ukey2,server,resources/plain.500KB.txt,136,116,79,512088,512000,512088,512000,146074167,68306809
ukey2,client,resources/plain.500KB.txt,136,116,79,512088,512000,512088,512000,144273145,91424372
ukey2,server,resources/plain.500KB.txt,136,118,78,512088,512000,512088,512000,143946414,80751772
ukey2,client,resources/plain.500KB.txt,136,118,78,512088,512000,512088,512000,149613880,98216909
ukey2,server,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,148190259,63567644
ukey2,client,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,149720671,80963051
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,143076454,94132725
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,133624194,128204329
ukey2,server,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,151434742,62997904
ukey2,client,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,137180778,98051378
ukey2,server,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,157727988,72248773
ukey2,client,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,138208539,119051840
ukey2,server,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,162105563,99264419
ukey2,client,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,164143465,133076024
ukey2,server,resources/plain.500KB.txt,136,117,80,512088,512000,512088,512000,139846510,60502571
ukey2,client,resources/plain.500KB.txt,136,117,80,512088,512000,512088,512000,137752538,83012104
ukey2,server,resources/plain.500KB.txt,136,118,80,512088,512000,512088,512000,146437007,62189723
ukey2,client,resources/plain.500KB.txt,136,118,80,512088,512000,512088,512000,144540045,85776606
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,137192528,116561947
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,153465234,129454361
ukey2,server,resources/plain.500KB.txt,136,116,79,512088,512000,512088,512000,142130023,80278841
ukey2,client,resources/plain.500KB.txt,136,116,79,512088,512000,512088,512000,143892205,99088420
ukey2,server,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,153419834,59993541
ukey2,client,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,154781796,81854742
ukey2,server,resources/plain.500KB.txt,136,118,78,512088,512000,512088,512000,149620100,68288939
ukey2,client,resources/plain.500KB.txt,136,118,78,512088,512000,512088,512000,151785432,88703070
ukey2,server,resources/plain.500KB.txt,136,116,79,512088,512000,512088,512000,143023734,89099880
ukey2,client,resources/plain.500KB.txt,136,116,79,512088,512000,512088,512000,140842852,114120115
ukey2,server,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,109387409,65553246
ukey2,client,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,110503131,82083312
ukey2,server,resources/plain.500KB.txt,136,116,80,512088,512000,512088,512000,128630449,58172278
ukey2,client,resources/plain.500KB.txt,136,116,80,512088,512000,512088,512000,126006526,83552344
ukey2,server,resources/plain.500KB.txt,136,116,79,512088,512000,512088,512000,141560002,63446834
ukey2,client,resources/plain.500KB.txt,136,116,79,512088,512000,512088,512000,138206739,85565996
ukey2,server,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,132662214,74706635
ukey2,client,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,134477605,95813707
ukey2,server,resources/plain.500KB.txt,136,116,78,512088,512000,512088,512000,141728942,68820320
ukey2,client,resources/plain.500KB.txt,136,116,78,512088,512000,512088,512000,136501828,93396983
ukey2,server,resources/plain.500KB.txt,136,118,80,512088,512000,512088,512000,126555647,106237927
ukey2,client,resources/plain.500KB.txt,136,118,80,512088,512000,512088,512000,139159860,113383584
ukey2,server,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,102778254,71278071
ukey2,client,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,113551584,88353670
ukey2,server,resources/plain.500KB.txt,136,118,78,512088,512000,512088,512000,127929499,77440718
ukey2,client,resources/plain.500KB.txt,136,118,78,512088,512000,512088,512000,130883892,94516495
ukey2,server,resources/plain.500KB.txt,136,116,79,512088,512000,512088,512000,215203507,92260502
ukey2,client,resources/plain.500KB.txt,136,116,79,512088,512000,512088,512000,221286523,122248013
ukey2,server,resources/plain.500KB.txt,136,118,80,512088,512000,512088,512000,127405558,54798566
ukey2,client,resources/plain.500KB.txt,136,118,80,512088,512000,512088,512000,117057538,84832935
ukey2,server,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,165028826,118995760
ukey2,client,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,162723704,159829960
ukey2,server,resources/plain.500KB.txt,136,118,78,512088,512000,512088,512000,161713763,88968509
ukey2,client,resources/plain.500KB.txt,136,118,78,512088,512000,512088,512000,161664523,117555038
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,135059656,103812695
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,157177609,109077169
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,127911908,73712524
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,125532516,97726248
ukey2,server,resources/plain.500KB.txt,136,116,78,512088,512000,512088,512000,116172757,56824407
ukey2,client,resources/plain.500KB.txt,136,116,78,512088,512000,512088,512000,119163550,72811963
ukey2,server,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,125522326,79047270
ukey2,client,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,111577032,117913799
ukey2,server,resources/plain.500KB.txt,136,116,80,512088,512000,512088,512000,112504104,71053551
ukey2,client,resources/plain.500KB.txt,136,116,80,512088,512000,512088,512000,112497024,98203608
ukey2,server,resources/plain.500KB.txt,136,116,79,512088,512000,512088,512000,137877669,71203882
ukey2,client,resources/plain.500KB.txt,136,116,79,512088,512000,512088,512000,137803789,94566305
ukey2,server,resources/plain.500KB.txt,136,116,79,512088,512000,512088,512000,118771840,71371371
ukey2,client,resources/plain.500KB.txt,136,116,79,512088,512000,512088,512000,120908112,87920178
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,138711020,84155754
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,153569885,89045619
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,135385346,62510273
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,130778832,89231640
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,122711144,100073710
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,124401106,118972259
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,126221286,84683446
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,122818483,110489081
ukey2,server,resources/plain.500KB.txt,136,116,80,512088,512000,512088,512000,137546358,50274811
ukey2,client,resources/plain.500KB.txt,136,116,80,512088,512000,512088,512000,132887164,75309265
ukey2,server,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,186871998,102050073
ukey2,client,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,184991326,128951820
ukey2,server,resources/plain.500KB.txt,136,117,80,512088,512000,512088,512000,135602386,74319595
ukey2,client,resources/plain.500KB.txt,136,117,80,512088,512000,512088,512000,137454468,91644082
ukey2,server,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,115181916,59315669
ukey2,client,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,113379764,79207200
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,135612706,71783033
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,133644144,95162996
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,137319968,70691111
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,147939729,85560666
ukey2,server,resources/plain.500KB.txt,136,117,80,512088,512000,512088,512000,149027880,76352237
ukey2,client,resources/plain.500KB.txt,136,117,80,512088,512000,512088,512000,150795922,98060139
ukey2,server,resources/plain.500KB.txt,136,117,80,512088,512000,512088,512000,115079676,59822730
ukey2,client,resources/plain.500KB.txt,136,117,80,512088,512000,512088,512000,118380079,74403695
ukey2,server,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,128034139,55879466
ukey2,client,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,124016925,81546252
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,111565662,65220136
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,122293163,74311295
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,140008911,71573822
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,145178666,89727641
ukey2,server,resources/plain.500KB.txt,136,118,80,512088,512000,512088,512000,129607781,66071486
ukey2,client,resources/plain.500KB.txt,136,118,80,512088,512000,512088,512000,130371932,88857039
ukey2,server,resources/plain.500KB.txt,136,116,79,512088,512000,512088,512000,107897198,82719113
ukey2,client,resources/plain.500KB.txt,136,116,79,512088,512000,512088,512000,118853080,91365941
ukey2,server,resources/plain.500KB.txt,136,117,80,512088,512000,512088,512000,130024852,74691215
ukey2,client,resources/plain.500KB.txt,136,117,80,512088,512000,512088,512000,131315933,95289146
ukey2,server,resources/plain.500KB.txt,136,116,79,512088,512000,512088,512000,194854126,72426933
ukey2,client,resources/plain.500KB.txt,136,116,79,512088,512000,512088,512000,167330978,125570486
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,124044595,68686879
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,126920168,89284940
ukey2,server,resources/plain.500KB.txt,136,117,80,512088,512000,512088,512000,151994143,83471564
ukey2,client,resources/plain.500KB.txt,136,117,80,512088,512000,512088,512000,150188681,106197747
ukey2,server,resources/plain.500KB.txt,136,118,78,512088,512000,512088,512000,112652503,70266221
ukey2,client,resources/plain.500KB.txt,136,118,78,512088,512000,512088,512000,105836266,95369407
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,143234914,56687568
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,140530541,78773289
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,128242859,80853581
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,130110581,101599152
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,110154581,57539018
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,111650532,73836245
ukey2,server,resources/plain.500KB.txt,136,118,78,512088,512000,512088,512000,115389277,80568331
ukey2,client,resources/plain.500KB.txt,136,118,78,512088,512000,512088,512000,124640315,90883972
ukey2,server,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,132079573,98161589
ukey2,client,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,133741725,120419241
ukey2,server,resources/plain.500KB.txt,136,117,80,512088,512000,512088,512000,147890529,93185254
ukey2,client,resources/plain.500KB.txt,136,117,80,512088,512000,512088,512000,156330048,104943005
ukey2,server,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,185804987,116227887
ukey2,client,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,155785997,178730620
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,129103479,83172884
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,131047092,105191535
ukey2,server,resources/plain.500KB.txt,136,116,79,512088,512000,512088,512000,152981234,57500788
ukey2,client,resources/plain.500KB.txt,136,116,79,512088,512000,512088,512000,149459151,84073614
ukey2,server,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,132393763,49249880
ukey2,client,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,130366811,68943930
ukey2,server,resources/plain.500KB.txt,136,117,80,512088,512000,512088,512000,132753893,78140249
ukey2,client,resources/plain.500KB.txt,136,117,80,512088,512000,512088,512000,136095167,97476628
ukey2,server,resources/plain.500KB.txt,136,118,80,512088,512000,512088,512000,144031025,64410695
ukey2,client,resources/plain.500KB.txt,136,118,80,512088,512000,512088,512000,142068273,86485417
ukey2,server,resources/plain.500KB.txt,136,116,78,512088,512000,512088,512000,118811229,70890791
ukey2,client,resources/plain.500KB.txt,136,116,78,512088,512000,512088,512000,129393150,78145788
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,113015444,74321705
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,122049683,86122267
ukey2,server,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,150094861,76141337
ukey2,client,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,146188857,101450422
ukey2,server,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,126455137,76862398
ukey2,client,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,128207098,93942435
ukey2,server,resources/plain.500KB.txt,136,116,80,512088,512000,512088,512000,148086699,59987650
ukey2,client,resources/plain.500KB.txt,136,116,80,512088,512000,512088,512000,149421300,79029980
ukey2,server,resources/plain.500KB.txt,136,116,80,512088,512000,512088,512000,117999089,70656331
ukey2,client,resources/plain.500KB.txt,136,116,80,512088,512000,512088,512000,120790412,87179588
ukey2,server,resources/plain.500KB.txt,136,116,79,512088,512000,512088,512000,121387962,81762392
ukey2,client,resources/plain.500KB.txt,136,116,79,512088,512000,512088,512000,123046044,104218475
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,145499456,56710787
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,143571064,82843254
ukey2,server,resources/plain.500KB.txt,136,117,80,512088,512000,512088,512000,130202201,69166660
ukey2,client,resources/plain.500KB.txt,136,117,80,512088,512000,512088,512000,133589075,84857365
ukey2,server,resources/plain.500KB.txt,136,118,80,512088,512000,512088,512000,137687118,82360253
ukey2,client,resources/plain.500KB.txt,136,118,80,512088,512000,512088,512000,150480131,96583638
ukey2,server,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,156785878,70422821
ukey2,client,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,142193713,108248629
ukey2,server,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,111736003,93428194
ukey2,client,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,123998334,103242954
ukey2,server,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,139108780,71565232
ukey2,client,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,136876468,98408949
ukey2,server,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,133551174,59386330
ukey2,client,resources/plain.500KB.txt,136,117,78,512088,512000,512088,512000,135383256,76664357
ukey2,server,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,127289887,84036825
ukey2,client,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,125618096,108875379
ukey2,server,resources/plain.500KB.txt,136,116,80,512088,512000,512088,512000,153885735,66409267
ukey2,client,resources/plain.500KB.txt,136,116,80,512088,512000,512088,512000,133160554,110473601
ukey2,server,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,120345391,48150149
ukey2,client,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,104816055,81498732
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,142491783,68282559
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,146025577,88404119
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,128774779,88538540
ukey2,client,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,131518023,107459588
ukey2,server,resources/plain.500KB.txt,136,116,78,512088,512000,512088,512000,118782889,86544237
ukey2,client,resources/plain.500KB.txt,136,116,78,512088,512000,512088,512000,118587539,104806995
ukey2,server,resources/plain.500KB.txt,136,118,80,512088,512000,512088,512000,160708252,82969323
ukey2,client,resources/plain.500KB.txt,136,118,80,512088,512000,512088,512000,146376067,117872199
ukey2,server,resources/plain.500KB.txt,136,116,78,512088,512000,512088,512000,110269231,87815098
ukey2,client,resources/plain.500KB.txt,136,116,78,512088,512000,512088,512000,122404103,100542981
ukey2,server,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,152002463,60835401
ukey2,client,resources/plain.500KB.txt,136,118,79,512088,512000,512088,512000,154096146,80264760
ukey2,server,resources/plain.500KB.txt,136,117,79,512088,512000,512088,512000,132761054,54044964
